"Species"	"abundance"	"SUBSECTION"
"Picea glauca"	74.07	"M211Ad"
"Picea glauca"	100.00	"M211Ae"
"Picea glauca"	99.43	"M211Af"
"Picea glauca"	100.00	"M211Ag"
"Picea glauca"	99.98	"M211Ba"
"Picea glauca"	49.86	"M211Bb"
"Picea glauca"	57.99	"M211Bc"
"Picea glauca"	56.76	"M211Bd"
"Picea glauca"	79.08	"M211Ca"
"Picea glauca"	43.41	"M211Cb"
"Picea glauca"	19.98	"M211Cc"
"Picea glauca"	56.10	"M211Cd"
"Picea glauca"	100.00	"M211Da"
"Picea glauca"	71.14	"M211Db"
"Picea glauca"	100.00	"M211Dc"
"Picea glauca"	100.00	"M211Dd"
"Picea glauca"	100.00	"M211De"
"Picea glauca"	100.00	"M211Df"
"Picea glauca"	2.78	"M331Ab"
"Picea glauca"	74.13	"M331Ae"
"Picea glauca"	0.30	"M331Ak"
"Picea glauca"	0.03	"M331Ap"
"Picea glauca"	99.94	"M331As"
"Picea glauca"	0.16	"M331Db"
"Picea glauca"	3.54195451983568e-03	"M332Ej"
"Picea glauca"	0.01	"M332Enn"
"Picea glauca"	5.53	"M332Er"
"Picea glauca"	13.20	"M333Aa"
"Picea glauca"	70.65	"M333Ab"
"Picea glauca"	4.58	"M333Ad"
"Picea glauca"	19.94	"M333Ba"
"Picea glauca"	1.02438875236965e-03	"M333Cb"
"Picea glauca"	0.53	"M333Ce"
"Picea glauca"	28.43	"M333Cg"
"Picea glauca"	71.08	"M334Aa"
"Picea glauca"	96.97	"M334Ab"
"Picea mariana"	99.93	"211Aa"
"Picea mariana"	99.74	"211Ab"
"Picea mariana"	100.00	"211Ba"
"Picea mariana"	99.76	"211Bb"
"Picea mariana"	99.99	"211Ca"
"Picea mariana"	100.00	"211Cb"
"Picea mariana"	100.00	"211Da"
"Picea mariana"	100.00	"211Db"
"Picea mariana"	100.00	"211Dc"
"Picea mariana"	100.00	"211Ea"
"Picea mariana"	100.00	"211Eb"
"Picea mariana"	100.00	"211Ec"
"Picea mariana"	100.00	"211Ed"
"Picea mariana"	99.99	"211Ee"
"Picea mariana"	74.99	"211Fa"
"Picea mariana"	56.38	"211Fb"
"Picea mariana"	100.00	"211Fc"
"Picea mariana"	100.00	"211Fd"
"Picea mariana"	76.24	"211Ff"
"Picea mariana"	19.50	"211Ga"
"Picea mariana"	57.34	"211Gb"
"Picea mariana"	100.00	"211Ia"
"Picea mariana"	88.66	"211Ib"
"Picea mariana"	100.00	"211Ja"
"Picea mariana"	100.00	"211Jb"
"Picea mariana"	100.00	"211Jc"
"Picea mariana"	78.91	"211Jd"
"Picea mariana"	56.06	"212Ha"
"Picea mariana"	55.41	"212Hb"
"Picea mariana"	95.21	"212Hc"
"Picea mariana"	100.00	"212Hd"
"Picea mariana"	100.00	"212He"
"Picea mariana"	100.00	"212Hf"
"Picea mariana"	100.00	"212Hg"
"Picea mariana"	94.53	"212Hh"
"Picea mariana"	100.00	"212Hi"
"Picea mariana"	100.00	"212Hj"
"Picea mariana"	100.00	"212Hk"
"Picea mariana"	100.00	"212Hl"
"Picea mariana"	100.00	"212Hm"
"Picea mariana"	100.00	"212Jb"
"Picea mariana"	100.00	"212Jc"
"Picea mariana"	100.00	"212Jo"
"Picea mariana"	100.00	"212Ka"
"Picea mariana"	99.81	"212Kb"
"Picea mariana"	99.36	"212La"
"Picea mariana"	99.96	"212Lb"
"Picea mariana"	100.00	"212Lc"
"Picea mariana"	100.00	"212Ld"
"Picea mariana"	100.00	"212Le"
"Picea mariana"	99.90	"212Ma"
"Picea mariana"	99.68	"212Mb"
"Picea mariana"	100.00	"212Na"
"Picea mariana"	100.00	"212Nb"
"Picea mariana"	100.00	"212Nc"
"Picea mariana"	100.00	"212Nd"
"Picea mariana"	99.55	"212Qa"
"Picea mariana"	98.28	"212Qb"
"Picea mariana"	100.00	"212Qc"
"Picea mariana"	100.00	"212Qd"
"Picea mariana"	100.00	"212Ra"
"Picea mariana"	100.00	"212Rb"
"Picea mariana"	100.00	"212Rc"
"Picea mariana"	100.00	"212Rd"
"Picea mariana"	100.00	"212Re"
"Picea mariana"	100.00	"212Sb"
"Picea mariana"	100.00	"212Sc"
"Picea mariana"	100.00	"212Sn"
"Picea mariana"	100.00	"212Sq"
"Picea mariana"	100.00	"212Ta"
"Picea mariana"	100.00	"212Tb"
"Picea mariana"	100.00	"212Tc"
"Picea mariana"	100.00	"212Te"
"Picea mariana"	94.49	"212Tf"
"Picea mariana"	100.00	"212Xa"
"Picea mariana"	100.00	"212Xb"
"Picea mariana"	100.00	"212Xc"
"Picea mariana"	100.00	"212Xd"
"Picea mariana"	100.00	"212Xe"
"Picea mariana"	100.00	"212Xf"
"Picea mariana"	100.00	"212Xq"
"Picea mariana"	100.00	"212Ya"
"Picea mariana"	99.04	"212Za"
"Picea mariana"	95.54	"212Zb"
"Picea mariana"	73.44	"212Zc"
"Picea mariana"	81.14	"221Aa"
"Picea mariana"	29.54	"221Ab"
"Picea mariana"	45.36	"221Ac"
"Picea mariana"	86.63	"221Ad"
"Picea mariana"	80.70	"221Ae"
"Picea mariana"	93.42	"221Af"
"Picea mariana"	91.79	"221Ag"
"Picea mariana"	100.00	"221Ah"
"Picea mariana"	99.20	"221Ai"
"Picea mariana"	100.00	"221Ak"
"Picea mariana"	100.00	"221Al"
"Picea mariana"	59.19	"221Am"
"Picea mariana"	1.01	"221An"
"Picea mariana"	83.10	"221Ba"
"Picea mariana"	83.96	"221Bb"
"Picea mariana"	100.00	"221Bc"
"Picea mariana"	97.86	"221Bd"
"Picea mariana"	9.22	"221Da"
"Picea mariana"	70.98	"221Dc"
"Picea mariana"	5.66	"221Ea"
"Picea mariana"	2.23	"221Fa"
"Picea mariana"	20.97	"222Ia"
"Picea mariana"	39.52	"222Ib"
"Picea mariana"	85.84	"222Ic"
"Picea mariana"	72.59	"222Id"
"Picea mariana"	100.00	"222Ie"
"Picea mariana"	4.13	"222Jb"
"Picea mariana"	42.59	"222Jc"
"Picea mariana"	28.72	"222Je"
"Picea mariana"	58.06	"222Jf"
"Picea mariana"	56.02	"222Jg"
"Picea mariana"	11.81	"222Jh"
"Picea mariana"	65.97	"222Kb"
"Picea mariana"	30.14	"222Kc"
"Picea mariana"	8.35	"222Kd"
"Picea mariana"	19.41	"222Ke"
"Picea mariana"	33.30	"222Kf"
"Picea mariana"	29.74	"222Kg"
"Picea mariana"	4.63	"222Kh"
"Picea mariana"	0.02	"222Ki"
"Picea mariana"	24.75	"222La"
"Picea mariana"	45.57	"222Lb"
"Picea mariana"	6.65	"222Lc"
"Picea mariana"	34.03	"222Ld"
"Picea mariana"	72.29	"222Ma"
"Picea mariana"	3.90188668211861e-03	"222Mb"
"Picea mariana"	84.49	"222Mc"
"Picea mariana"	8.65	"222Md"
"Picea mariana"	64.51	"222Na"
"Picea mariana"	97.07	"222Ra"
"Picea mariana"	86.84	"222Rb"
"Picea mariana"	4.17	"222Ua"
"Picea mariana"	59.30	"222Ud"
"Picea mariana"	17.50	"222Ue"
"Picea mariana"	20.25	"251Aa"
"Picea mariana"	0.66	"251Ba"
"Picea mariana"	99.62	"M211Aa"
"Picea mariana"	99.91	"M211Ab"
"Picea mariana"	100.00	"M211Ac"
"Picea mariana"	100.00	"M211Ad"
"Picea mariana"	100.00	"M211Ae"
"Picea mariana"	99.43	"M211Af"
"Picea mariana"	100.00	"M211Ag"
"Picea mariana"	100.00	"M211Ba"
"Picea mariana"	100.00	"M211Bb"
"Picea mariana"	100.00	"M211Bc"
"Picea mariana"	100.00	"M211Bd"
"Picea mariana"	100.00	"M211Ca"
"Picea mariana"	99.24	"M211Cb"
"Picea mariana"	100.00	"M211Cc"
"Picea mariana"	100.00	"M211Cd"
"Picea mariana"	100.00	"M211Da"
"Picea mariana"	100.00	"M211Db"
"Picea mariana"	100.00	"M211Dc"
"Picea mariana"	100.00	"M211Dd"
"Picea mariana"	100.00	"M211De"
"Picea mariana"	100.00	"M211Df"
"Picea mariana"	34.76	"M221Ac"
"Picea mariana"	0.59	"M221Ad"
"Picea mariana"	25.64	"M221Bb"
"Picea mariana"	38.24	"M221Bf"
"Picea pungens"	100.00	"313Aa"
"Picea pungens"	100.00	"313Ab"
"Picea pungens"	100.00	"313Ac"
"Picea pungens"	100.00	"313Ad"
"Picea pungens"	100.00	"313Ae"
"Picea pungens"	100.00	"313Ag"
"Picea pungens"	100.00	"313Ah"
"Picea pungens"	64.51	"313Ai"
"Picea pungens"	99.13	"313Aj"
"Picea pungens"	25.82	"313Ak"
"Picea pungens"	100.00	"313Am"
"Picea pungens"	26.48	"313An"
"Picea pungens"	69.32	"313Ao"
"Picea pungens"	100.00	"313Ap"
"Picea pungens"	27.35	"313Aq"
"Picea pungens"	100.00	"313Ar"
"Picea pungens"	100.00	"313As"
"Picea pungens"	18.52	"313At"
"Picea pungens"	100.00	"313Ba"
"Picea pungens"	100.00	"313Bc"
"Picea pungens"	100.00	"313Bd"
"Picea pungens"	100.00	"313Be"
"Picea pungens"	98.75	"313Bo"
"Picea pungens"	100.00	"313Bp"
"Picea pungens"	100.00	"313Bs"
"Picea pungens"	1.51	"313Ca"
"Picea pungens"	2.68	"313Cb"
"Picea pungens"	7.74044993778743e-04	"313Cc"
"Picea pungens"	14.79	"313Cd"
"Picea pungens"	100.00	"313Da"
"Picea pungens"	100.00	"313Db"
"Picea pungens"	100.00	"313Dc"
"Picea pungens"	100.00	"313De"
"Picea pungens"	100.00	"313Df"
"Picea pungens"	25.90	"315Aa"
"Picea pungens"	0.01	"315Ab"
"Picea pungens"	32.08	"315Ad"
"Picea pungens"	28.78	"315Bc"
"Picea pungens"	28.75	"315Bd"
"Picea pungens"	73.86	"315Ha"
"Picea pungens"	100.00	"315Hb"
"Picea pungens"	6.64	"321Ac"
"Picea pungens"	74.93	"321Ad"
"Picea pungens"	34.10	"321Ae"
"Picea pungens"	24.81	"321Af"
"Picea pungens"	23.31	"321Ag"
"Picea pungens"	76.23	"322Aw"
"Picea pungens"	38.58	"322Ax"
"Picea pungens"	1.22	"331Ba"
"Picea pungens"	71.69	"331Bc"
"Picea pungens"	30.94	"331Bd"
"Picea pungens"	0.57	"331Fk"
"Picea pungens"	6.92	"331Ha"
"Picea pungens"	25.92	"331Hb"
"Picea pungens"	0.41	"331Hc"
"Picea pungens"	99.52	"331He"
"Picea pungens"	59.54	"331Ia"
"Picea pungens"	39.38	"331If"
"Picea pungens"	44.18	"331Ig"
"Picea pungens"	40.04	"331Ih"
"Picea pungens"	100.00	"331Ii"
"Picea pungens"	100.00	"331Ja"
"Picea pungens"	100.00	"331Jb"
"Picea pungens"	100.00	"331Jc"
"Picea pungens"	100.00	"331Jd"
"Picea pungens"	31.47	"341Aa"
"Picea pungens"	66.45	"341Ab"
"Picea pungens"	47.47	"341Ac"
"Picea pungens"	18.73	"341Ap"
"Picea pungens"	82.15	"341Aq"
"Picea pungens"	100.00	"341Ar"
"Picea pungens"	85.69	"341As"
"Picea pungens"	93.87	"341At"
"Picea pungens"	100.00	"341Au"
"Picea pungens"	92.93	"341Av"
"Picea pungens"	23.77	"341Aw"
"Picea pungens"	23.48	"341Ax"
"Picea pungens"	100.00	"341Ba"
"Picea pungens"	100.00	"341Bb"
"Picea pungens"	100.00	"341Bc"
"Picea pungens"	100.00	"341Bd"
"Picea pungens"	100.00	"341Be"
"Picea pungens"	100.00	"341Bf"
"Picea pungens"	100.00	"341Bg"
"Picea pungens"	100.00	"341Bh"
"Picea pungens"	100.00	"341Bj"
"Picea pungens"	100.00	"341Bk"
"Picea pungens"	100.00	"341Bm"
"Picea pungens"	100.00	"341Bn"
"Picea pungens"	100.00	"341Bo"
"Picea pungens"	100.00	"341Bp"
"Picea pungens"	100.00	"341Bq"
"Picea pungens"	100.00	"341Ca"
"Picea pungens"	28.65	"342Aa"
"Picea pungens"	95.75	"342Ac"
"Picea pungens"	21.15	"342Ad"
"Picea pungens"	10.54	"342Db"
"Picea pungens"	2.04	"342Dd"
"Picea pungens"	11.22	"342De"
"Picea pungens"	63.40	"342Dg"
"Picea pungens"	83.45	"342Ea"
"Picea pungens"	100.00	"342Eb"
"Picea pungens"	100.00	"342Ec"
"Picea pungens"	100.00	"342Fa"
"Picea pungens"	85.72	"342Fb"
"Picea pungens"	72.37	"342Fc"
"Picea pungens"	100.00	"342Fd"
"Picea pungens"	100.00	"342Ff"
"Picea pungens"	100.00	"342Fg"
"Picea pungens"	95.77	"342Fi"
"Picea pungens"	11.29	"342Fj"
"Picea pungens"	100.00	"342Fk"
"Picea pungens"	100.00	"342Ga"
"Picea pungens"	100.00	"342Gb"
"Picea pungens"	100.00	"342Gc"
"Picea pungens"	100.00	"342Gd"
"Picea pungens"	100.00	"342Ge"
"Picea pungens"	100.00	"342Gf"
"Picea pungens"	100.00	"342Gg"
"Picea pungens"	100.00	"342Gj"
"Picea pungens"	32.35	"342Ja"
"Picea pungens"	57.88	"342Jb"
"Picea pungens"	100.00	"M313Ab"
"Picea pungens"	100.00	"M313Ac"
"Picea pungens"	97.83	"M313Ad"
"Picea pungens"	100.00	"M313Ae"
"Picea pungens"	73.15	"M313Af"
"Picea pungens"	83.67	"M313Ag"
"Picea pungens"	90.22	"M313Ah"
"Picea pungens"	91.35	"M313Ak"
"Picea pungens"	98.16	"M313Al"
"Picea pungens"	100.00	"M313Am"
"Picea pungens"	29.67	"M313Ba"
"Picea pungens"	69.53	"M313Bb"
"Picea pungens"	72.28	"M313Bd"
"Picea pungens"	82.34	"M313Bf"
"Picea pungens"	100.00	"M313Bg"
"Picea pungens"	41.60	"M331Aa"
"Picea pungens"	97.21	"M331Ab"
"Picea pungens"	100.00	"M331Ac"
"Picea pungens"	57.06	"M331Ad"
"Picea pungens"	25.76	"M331Ae"
"Picea pungens"	89.47	"M331Ag"
"Picea pungens"	31.37	"M331Ah"
"Picea pungens"	100.00	"M331Ai"
"Picea pungens"	99.49	"M331Aj"
"Picea pungens"	99.69	"M331Ak"
"Picea pungens"	1.29	"M331Al"
"Picea pungens"	45.67	"M331Am"
"Picea pungens"	46.75	"M331Ap"
"Picea pungens"	0.02	"M331As"
"Picea pungens"	4.25258179010988e-03	"M331Ba"
"Picea pungens"	100.00	"M331Da"
"Picea pungens"	90.59	"M331Db"
"Picea pungens"	100.00	"M331Dc"
"Picea pungens"	88.72	"M331Dd"
"Picea pungens"	100.00	"M331Df"
"Picea pungens"	34.33	"M331Di"
"Picea pungens"	91.38	"M331Dk"
"Picea pungens"	84.64	"M331Dm"
"Picea pungens"	11.97	"M331Dn"
"Picea pungens"	8.10	"M331Do"
"Picea pungens"	32.08	"M331Dq"
"Picea pungens"	99.29	"M331Dr"
"Picea pungens"	52.23	"M331Du"
"Picea pungens"	40.96	"M331Dv"
"Picea pungens"	100.00	"M331Dw"
"Picea pungens"	100.00	"M331Dx"
"Picea pungens"	100.00	"M331Dy"
"Picea pungens"	100.00	"M331Dz"
"Picea pungens"	100.00	"M331Ea"
"Picea pungens"	100.00	"M331Eb"
"Picea pungens"	100.00	"M331Ec"
"Picea pungens"	100.00	"M331Ed"
"Picea pungens"	100.00	"M331Ee"
"Picea pungens"	100.00	"M331Eg"
"Picea pungens"	100.00	"M331Eh"
"Picea pungens"	100.00	"M331Ei"
"Picea pungens"	100.00	"M331Ej"
"Picea pungens"	100.00	"M331Ek"
"Picea pungens"	100.00	"M331El"
"Picea pungens"	100.00	"M331Em"
"Picea pungens"	100.00	"M331Fa"
"Picea pungens"	100.00	"M331Fb"
"Picea pungens"	100.00	"M331Fc"
"Picea pungens"	100.00	"M331Ff"
"Picea pungens"	100.00	"M331Fg"
"Picea pungens"	100.00	"M331Fh"
"Picea pungens"	100.00	"M331Gc"
"Picea pungens"	100.00	"M331Gd"
"Picea pungens"	100.00	"M331Gf"
"Picea pungens"	100.00	"M331Gk"
"Picea pungens"	100.00	"M331Gm"
"Picea pungens"	100.00	"M331Gn"
"Picea pungens"	100.00	"M331Gq"
"Picea pungens"	100.00	"M331Gs"
"Picea pungens"	100.00	"M331Gu"
"Picea pungens"	100.00	"M331Gv"
"Picea pungens"	100.00	"M331Ha"
"Picea pungens"	100.00	"M331Hb"
"Picea pungens"	100.00	"M331Hd"
"Picea pungens"	100.00	"M331Hf"
"Picea pungens"	100.00	"M331Hg"
"Picea pungens"	100.00	"M331Hh"
"Picea pungens"	100.00	"M331Hl"
"Picea pungens"	100.00	"M331Hm"
"Picea pungens"	100.00	"M331Hn"
"Picea pungens"	100.00	"M331Hp"
"Picea pungens"	99.91	"M331Ib"
"Picea pungens"	42.85	"M331Ic"
"Picea pungens"	53.17	"M331Id"
"Picea pungens"	87.02	"M331Ig"
"Picea pungens"	100.00	"M331Ih"
"Picea pungens"	100.00	"M331Ii"
"Picea pungens"	100.00	"M331Ij"
"Picea pungens"	91.37	"M331Ik"
"Picea pungens"	72.56	"M331Il"
"Picea pungens"	100.00	"M331In"
"Picea pungens"	94.40	"M331Ip"
"Picea pungens"	55.56	"M331Iq"
"Picea pungens"	72.52	"M331Ir"
"Picea pungens"	90.39	"M331Is"
"Picea pungens"	100.00	"M331It"
"Picea pungens"	94.17	"M331Iu"
"Picea pungens"	92.14	"M331Iv"
"Picea pungens"	100.00	"M331Iw"
"Picea pungens"	100.00	"M331Ja"
"Picea pungens"	100.00	"M331Jb"
"Picea pungens"	0.13	"M332Dh"
"Picea pungens"	22.56	"M332Dk"
"Picea pungens"	84.24	"M332Dp"
"Picea pungens"	1.06	"M332Ekk"
"Picea pungens"	20.55	"M341Ae"
"Picea pungens"	0.01	"M341Ag"
"Picea pungens"	2.06	"M341Ai"
"Picea pungens"	100.00	"M341Ba"
"Picea pungens"	100.00	"M341Bb"
"Picea pungens"	100.00	"M341Bc"
"Picea pungens"	100.00	"M341Bd"
"Picea pungens"	100.00	"M341Be"
"Picea pungens"	100.00	"M341Bf"
"Picea pungens"	100.00	"M341Bg"
"Picea pungens"	96.05	"M341Cb"
"Picea pungens"	39.74	"M341Cc"
"Picea pungens"	99.73	"M341Cd"
"Picea pungens"	100.00	"M341Ce"
"Picea pungens"	100.00	"M341Cf"
"Picea pungens"	100.00	"M341Cg"
"Picea pungens"	100.00	"M341Ch"
"Picea pungens"	97.02	"M341Ci"
"Picea pungens"	14.52	"M341Cj"
"Picea pungens"	41.60	"M341Ck"
"Picea pungens"	98.41	"M341Cl"
"Picea pungens"	100.00	"M341Cm"
"Picea pungens"	100.00	"M341Cn"
"Picea pungens"	100.00	"M341Cr"
"Picea pungens"	100.00	"M341Cs"
"Picea pungens"	100.00	"M341Ct"
"Picea rubens"	99.93	"211Aa"
"Picea rubens"	99.74	"211Ab"
"Picea rubens"	100.00	"211Ba"
"Picea rubens"	99.76	"211Bb"
"Picea rubens"	99.99	"211Ca"
"Picea rubens"	100.00	"211Cb"
"Picea rubens"	100.00	"211Da"
"Picea rubens"	100.00	"211Db"
"Picea rubens"	100.00	"211Dc"
"Picea rubens"	99.98	"211Ea"
"Picea rubens"	100.00	"211Eb"
"Picea rubens"	93.61	"211Ec"
"Picea rubens"	100.00	"211Ed"
"Picea rubens"	99.99	"211Ee"
"Picea rubens"	2.75	"211Fa"
"Picea rubens"	38.69	"211Fb"
"Picea rubens"	99.96	"211Fc"
"Picea rubens"	100.00	"211Fd"
"Picea rubens"	52.72	"211Ff"
"Picea rubens"	23.31	"211Ga"
"Picea rubens"	42.32	"211Gb"
"Picea rubens"	100.00	"211Ia"
"Picea rubens"	86.04	"211Ib"
"Picea rubens"	100.00	"211Ja"
"Picea rubens"	100.00	"211Jb"
"Picea rubens"	100.00	"211Jc"
"Picea rubens"	79.75	"211Jd"
"Picea rubens"	31.76	"221Aa"
"Picea rubens"	0.66	"221Ad"
"Picea rubens"	52.91	"221Ae"
"Picea rubens"	39.29	"221Af"
"Picea rubens"	12.42	"221Ag"
"Picea rubens"	95.02	"221Ah"
"Picea rubens"	84.43	"221Ai"
"Picea rubens"	76.35	"221Ak"
"Picea rubens"	100.00	"221Al"
"Picea rubens"	43.02	"221Am"
"Picea rubens"	64.51	"221An"
"Picea rubens"	79.33	"221Ba"
"Picea rubens"	83.96	"221Bb"
"Picea rubens"	81.49	"221Bc"
"Picea rubens"	97.86	"221Bd"
"Picea rubens"	1.29	"221Da"
"Picea rubens"	55.35	"221Dc"
"Picea rubens"	1.61	"221Dd"
"Picea rubens"	8.33	"221De"
"Picea rubens"	8.16	"221Ea"
"Picea rubens"	0.31	"221Fa"
"Picea rubens"	0.74	"221Ja"
"Picea rubens"	11.57	"221Jb"
"Picea rubens"	20.02	"221Jc"
"Picea rubens"	19.87	"222Ia"
"Picea rubens"	39.18	"222Ib"
"Picea rubens"	41.95	"222Ic"
"Picea rubens"	24.02	"222Id"
"Picea rubens"	84.92	"222Ie"
"Picea rubens"	2.58	"231Ia"
"Picea rubens"	99.62	"M211Aa"
"Picea rubens"	99.91	"M211Ab"
"Picea rubens"	100.00	"M211Ac"
"Picea rubens"	100.00	"M211Ad"
"Picea rubens"	100.00	"M211Ae"
"Picea rubens"	99.43	"M211Af"
"Picea rubens"	100.00	"M211Ag"
"Picea rubens"	100.00	"M211Ba"
"Picea rubens"	100.00	"M211Bb"
"Picea rubens"	100.00	"M211Bc"
"Picea rubens"	100.00	"M211Bd"
"Picea rubens"	100.00	"M211Ca"
"Picea rubens"	99.24	"M211Cb"
"Picea rubens"	100.00	"M211Cc"
"Picea rubens"	100.00	"M211Cd"
"Picea rubens"	100.00	"M211Da"
"Picea rubens"	100.00	"M211Db"
"Picea rubens"	100.00	"M211Dc"
"Picea rubens"	100.00	"M211Dd"
"Picea rubens"	100.00	"M211De"
"Picea rubens"	100.00	"M211Df"
"Picea rubens"	62.71	"M221Aa"
"Picea rubens"	34.38	"M221Ab"
"Picea rubens"	36.02	"M221Ac"
"Picea rubens"	0.59	"M221Ad"
"Picea rubens"	99.40	"M221Ba"
"Picea rubens"	47.62	"M221Bb"
"Picea rubens"	94.97	"M221Bc"
"Picea rubens"	86.32	"M221Bd"
"Picea rubens"	38.45	"M221Be"
"Picea rubens"	50.36	"M221Bf"
"Picea rubens"	3.70	"M221Ca"
"Picea rubens"	9.22	"M221Cb"
"Picea rubens"	17.86	"M221Da"
"Picea rubens"	17.08	"M221Db"
"Picea rubens"	56.68	"M221Dc"
"Picea rubens"	36.24	"M221Dd"
"Picea sitchensis"	100.00	"242Aa"
"Picea sitchensis"	100.00	"242Ab"
"Picea sitchensis"	100.00	"242Ac"
"Picea sitchensis"	100.00	"242Ad"
"Picea sitchensis"	100.00	"242Ae"
"Picea sitchensis"	100.00	"242Af"
"Picea sitchensis"	100.00	"242Ag"
"Picea sitchensis"	100.00	"242Ah"
"Picea sitchensis"	100.00	"242Ai"
"Picea sitchensis"	48.54	"242Ba"
"Picea sitchensis"	13.34	"242Bb"
"Picea sitchensis"	32.43	"242Bd"
"Picea sitchensis"	100.00	"263Ab"
"Picea sitchensis"	100.00	"263Ae"
"Picea sitchensis"	99.96	"263Af"
"Picea sitchensis"	81.11	"263Ag"
"Picea sitchensis"	100.00	"M242Aa"
"Picea sitchensis"	100.00	"M242Ac"
"Picea sitchensis"	83.63	"M242Ad"
"Picea sitchensis"	100.00	"M242Ae"
"Picea sitchensis"	96.26	"M242Af"
"Picea sitchensis"	89.95	"M242Ag"
"Picea sitchensis"	100.00	"M242Ah"
"Picea sitchensis"	100.00	"M242Ai"
"Picea sitchensis"	63.59	"M242Ba"
"Picea sitchensis"	51.60	"M242Bb"
"Picea sitchensis"	26.20	"M242Bc"
"Picea sitchensis"	25.36	"M242Be"
"Picea sitchensis"	33.74	"M242Bg"
"Picea sitchensis"	100.00	"M242Da"
"Picea sitchensis"	69.46	"M242Db"
"Picea sitchensis"	0.36	"M242Dd"
"Picea sitchensis"	58.61	"M261Aa"
"Picea sitchensis"	100.00	"M261Ab"
"Picea sitchensis"	46.62	"M261Ad"
"Picea sitchensis"	10.53	"M261Af"
"Picea sitchensis"	27.86	"M261Ao"
"Picea sitchensis"	38.21	"M261Aq"
"Picea sitchensis"	3.29	"M261Ar"
"Picea sitchensis"	23.81	"M261Au"
"Picea sitchensis"	100.00	"M261Ax"
"Picea sitchensis"	92.84	"M261Ay"
"Picea sitchensis"	23.99	"M261Ba"
"Picea sitchensis"	61.62	"M261Bb"
"Picramnia pentandra"	0.05	"232Gb"
"Picramnia pentandra"	21.23	"411Ab"
"Picramnia pentandra"	99.42	"411Ac"
"Picramnia pentandra"	65.93	"411Ad"
"Picramnia pentandra"	19.02	"411Ae"
"Picramnia pentandra"	6.76	"411Af"
"Pilosocereus polygonus"	2.79	"411Ab"
"Pilosocereus polygonus"	0.57	"411Ac"
"Pilosocereus polygonus"	59.68	"411Ae"
"Pilosocereus polygonus"	8.47	"411Af"
"Pinckneya bracteata"	38.85	"232Bg"
"Pinckneya bracteata"	100.00	"232Bh"
"Pinckneya bracteata"	59.29	"232Bi"
"Pinckneya bracteata"	10.05	"232Bj"
"Pinckneya bracteata"	2.22	"232Bm"
"Pinckneya bracteata"	29.09	"232Bp"
"Pinckneya bracteata"	24.42	"232Ca"
"Pinckneya bracteata"	20.67	"232Cb"
"Pinckneya bracteata"	88.91	"232Cc"
"Pinckneya bracteata"	69.37	"232Cd"
"Pinckneya bracteata"	64.48	"232Ce"
"Pinckneya bracteata"	100.00	"232Cf"
"Pinckneya bracteata"	17.15	"232Cg"
"Pinckneya bracteata"	1.16	"232Db"
"Pinckneya bracteata"	17.19	"232Ga"
"Pinckneya bracteata"	2.61	"232Ja"
"Pinckneya bracteata"	11.37	"232Jb"
"Pinckneya bracteata"	15.31	"232Jd"
"Pinckneya bracteata"	84.97	"232Je"
"Pinckneya bracteata"	84.51	"232Jf"
"Pinckneya bracteata"	76.25	"232Jg"
"Pinckneya bracteata"	22.90	"232Kb"
"Pinckneya bracteata"	45.67	"232Lb"
"Pinckneya bracteata"	47.63	"232Lc"
"Pinus albicaulis"	100.00	"242Aa"
"Pinus albicaulis"	63.99	"242Ab"
"Pinus albicaulis"	4.00	"242Ac"
"Pinus albicaulis"	74.17	"242Ad"
"Pinus albicaulis"	90.27	"242Ae"
"Pinus albicaulis"	36.74	"242Af"
"Pinus albicaulis"	52.89	"242Ag"
"Pinus albicaulis"	2.10	"242Ba"
"Pinus albicaulis"	61.19	"242Bb"
"Pinus albicaulis"	59.77	"242Bd"
"Pinus albicaulis"	33.02	"262Aa"
"Pinus albicaulis"	9.55	"262Ac"
"Pinus albicaulis"	27.17	"262Ad"
"Pinus albicaulis"	5.73	"262Af"
"Pinus albicaulis"	38.65	"262Ag"
"Pinus albicaulis"	10.89	"262Ao"
"Pinus albicaulis"	21.48	"262Aq"
"Pinus albicaulis"	13.93	"262At"
"Pinus albicaulis"	86.30	"262Au"
"Pinus albicaulis"	13.62	"262Av"
"Pinus albicaulis"	88.84	"262Aw"
"Pinus albicaulis"	7.89	"262Ay"
"Pinus albicaulis"	0.03	"263Af"
"Pinus albicaulis"	0.03	"263Ag"
"Pinus albicaulis"	0.46	"263Am"
"Pinus albicaulis"	100.00	"322Aa"
"Pinus albicaulis"	88.73	"322Ab"
"Pinus albicaulis"	27.89	"322Ac"
"Pinus albicaulis"	93.03	"322Ad"
"Pinus albicaulis"	99.84	"322Ae"
"Pinus albicaulis"	29.98	"322Af"
"Pinus albicaulis"	3.73	"322Ag"
"Pinus albicaulis"	3.75	"322Aj"
"Pinus albicaulis"	48.42	"331Aa"
"Pinus albicaulis"	51.74	"331Ac"
"Pinus albicaulis"	84.54	"331Da"
"Pinus albicaulis"	47.64	"331Db"
"Pinus albicaulis"	26.69	"331Dh"
"Pinus albicaulis"	0.47	"331Kf"
"Pinus albicaulis"	6.69	"331Na"
"Pinus albicaulis"	53.97	"331Nb"
