"Habit"	"SUBSECTION"	"abun"
"T.NE"	"221Fb"	0.36
"T.NE"	"221Fc"	0.38
"T.NE"	"221Ha"	0.99
"T.NE"	"221Hb"	0.72
"T.NE"	"221Hc"	0.52
"T.NE"	"221Hd"	0.47
"T.NE"	"221He"	0.73
"T.NE"	"221Ja"	0.67
"T.NE"	"221Jb"	0.63
"T.NE"	"221Jc"	0.90
"T.NE"	"222Ha"	0.24
"T.NE"	"222Hb"	0.24
"T.NE"	"222Hc"	0.33
"T.NE"	"222Hd"	0.27
"T.NE"	"222He"	0.24
"T.NE"	"222Hf"	0.27
"T.NE"	"222Ia"	0.52
"T.NE"	"222Ib"	0.70
"T.NE"	"222Ic"	0.71
"T.NE"	"222Id"	0.77
"T.NE"	"222Ie"	0.82
"T.NE"	"222Ja"	0.46
"T.NE"	"222Jb"	0.47
"T.NE"	"222Jc"	0.51
"T.NE"	"222Je"	0.29
"T.NE"	"222Jf"	0.93
"T.NE"	"222Jg"	0.40
"T.NE"	"222Jh"	0.36
"T.NE"	"222Ji"	0.15
"T.NE"	"222Kb"	0.88
"T.NE"	"222Kc"	0.77
"T.NE"	"222Kd"	0.71
"T.NE"	"222Ke"	0.47
"T.NE"	"222Kf"	0.39
"T.NE"	"222Kg"	0.42
"T.NE"	"222Kh"	0.26
"T.NE"	"222Ki"	0.29
"T.NE"	"222Kj"	0.28
"T.NE"	"222La"	0.74
"T.NE"	"222Lb"	0.67
"T.NE"	"222Lc"	0.48
"T.NE"	"222Ld"	0.66
"T.NE"	"222Le"	0.41
"T.NE"	"222Lf"	0.41
"T.NE"	"222Ma"	0.68
"T.NE"	"222Mb"	0.18
"T.NE"	"222Mc"	0.80
"T.NE"	"222Md"	0.58
"T.NE"	"222Me"	0.24
"T.NE"	"222Na"	0.61
"T.NE"	"222Ra"	0.82
"T.NE"	"222Rb"	0.93
"T.NE"	"222Ua"	0.27
"T.NE"	"222Ub"	0.28
"T.NE"	"222Uc"	0.28
"T.NE"	"222Ud"	0.84
"T.NE"	"222Ue"	0.64
"T.NE"	"223Aa"	0.19
"T.NE"	"223Ab"	0.21
"T.NE"	"223Ac"	0.11
"T.NE"	"223Ad"	0.19
"T.NE"	"223Ae"	0.19
"T.NE"	"223Af"	0.17
"T.NE"	"223Ag"	0.27
"T.NE"	"223Ah"	0.22
"T.NE"	"223Ai"	0.12
"T.NE"	"223Aj"	0.17
"T.NE"	"223Ak"	0.15
"T.NE"	"223Al"	0.18
"T.NE"	"223Am"	0.15
"T.NE"	"223An"	0.26
"T.NE"	"223Ao"	0.15
"T.NE"	"223Ap"	0.13
"T.NE"	"223Aq"	0.17
"T.NE"	"223Ba"	0.40
"T.NE"	"223Bb"	0.36
"T.NE"	"223Bc"	0.31
"T.NE"	"223Bd"	0.44
"T.NE"	"223Da"	0.17
"T.NE"	"223Db"	0.22
"T.NE"	"223Dc"	0.33
"T.NE"	"223Dd"	0.20
"T.NE"	"223De"	0.31
"T.NE"	"223Df"	0.34
"T.NE"	"223Dg"	0.26
"T.NE"	"223Dh"	0.20
"T.NE"	"223Di"	0.19
"T.NE"	"223Dj"	0.46
"T.NE"	"223Ea"	0.37
"T.NE"	"223Eb"	0.47
"T.NE"	"223Ec"	0.37
"T.NE"	"223Ed"	0.29
"T.NE"	"223Ee"	0.47
"T.NE"	"223Ef"	0.45
"T.NE"	"223Eg"	0.32
"T.NE"	"223Eh"	0.27
"T.NE"	"223Fa"	0.35
"T.NE"	"223Fb"	0.24
"T.NE"	"223Fc"	0.28
"T.NE"	"223Fd"	0.30
"T.NE"	"223Fe"	0.32
"T.NE"	"223Ff"	0.36
"T.NE"	"223Ga"	0.14
"T.NE"	"223Gb"	0.18
"T.NE"	"223Gc"	0.19
"T.NE"	"223Gd"	0.14
"T.NE"	"223Ge"	0.20
"T.NE"	"231Aa"	0.54
"T.NE"	"231Ab"	0.61
"T.NE"	"231Ac"	0.61
"T.NE"	"231Ad"	0.73
"T.NE"	"231Ae"	0.50
"T.NE"	"231Af"	0.54
"T.NE"	"231Ag"	0.65
"T.NE"	"231Ah"	0.67
"T.NE"	"231Ai"	0.64
"T.NE"	"231Aj"	0.48
"T.NE"	"231Ba"	0.52
"T.NE"	"231Bb"	0.49
"T.NE"	"231Bc"	0.60
"T.NE"	"231Bd"	0.56
"T.NE"	"231Be"	0.51
"T.NE"	"231Bf"	0.53
"T.NE"	"231Bj"	0.77
"T.NE"	"231Bk"	0.47
"T.NE"	"231Bl"	0.71
"T.NE"	"231Ca"	0.66
"T.NE"	"231Cb"	0.66
"T.NE"	"231Cc"	0.44
"T.NE"	"231Cd"	0.45
"T.NE"	"231Ce"	0.50
"T.NE"	"231Cf"	0.45
"T.NE"	"231Cg"	0.41
"T.NE"	"231Da"	0.53
"T.NE"	"231Db"	0.54
"T.NE"	"231Dc"	0.50
"T.NE"	"231Dd"	0.58
"T.NE"	"231De"	0.48
"T.NE"	"231Ea"	0.33
"T.NE"	"231Eb"	0.33
"T.NE"	"231Ec"	0.33
"T.NE"	"231Ee"	0.20
"T.NE"	"231Ef"	0.29
"T.NE"	"231Eg"	0.29
"T.NE"	"231Ej"	0.34
"T.NE"	"231Ek"	0.32
"T.NE"	"231Eo"	0.28
"T.NE"	"231Ga"	0.23
"T.NE"	"231Gb"	0.27
"T.NE"	"231Gc"	0.26
"T.NE"	"231Ha"	0.28
"T.NE"	"231Hb"	0.46
"T.NE"	"231Hc"	0.46
"T.NE"	"231Hd"	0.24
"T.NE"	"231He"	0.17
"T.NE"	"231Hf"	0.13
"T.NE"	"231Hg"	0.13
"T.NE"	"231Hh"	0.82
"T.NE"	"231Hi"	0.61
"T.NE"	"231Ia"	0.89
"T.NE"	"231Ib"	0.89
"T.NE"	"231Ic"	0.63
"T.NE"	"231Id"	0.57
"T.NE"	"231Ie"	0.57
"T.NE"	"231If"	0.58
"T.NE"	"231Ig"	0.83
"T.NE"	"232Ab"	0.61
"T.NE"	"232Ac"	0.64
"T.NE"	"232Ad"	0.62
"T.NE"	"232Ba"	0.74
"T.NE"	"232Bc"	0.62
"T.NE"	"232Bg"	0.63
"T.NE"	"232Bh"	0.70
"T.NE"	"232Bi"	0.66
"T.NE"	"232Bj"	0.66
"T.NE"	"232Bk"	0.73
"T.NE"	"232Bl"	0.60
"T.NE"	"232Bm"	0.65
"T.NE"	"232Bn"	0.70
"T.NE"	"232Bo"	0.61
"T.NE"	"232Bp"	0.63
"T.NE"	"232Bs"	0.57
"T.NE"	"232Ca"	0.58
"T.NE"	"232Cb"	0.52
"T.NE"	"232Cc"	0.70
"T.NE"	"232Cd"	0.70
"T.NE"	"232Ce"	0.61
"T.NE"	"232Cf"	0.76
"T.NE"	"232Cg"	0.58
"T.NE"	"232Da"	0.40
"T.NE"	"232Db"	0.44
"T.NE"	"232Ea"	0.27
"T.NE"	"232Eb"	0.34
"T.NE"	"232Ef"	0.31
"T.NE"	"232Fa"	0.32
"T.NE"	"232Fb"	0.30
"T.NE"	"232Fc"	0.32
"T.NE"	"232Fe"	0.33
"T.NE"	"232Ff"	0.31
"T.NE"	"232Ga"	0.48
"T.NE"	"232Gb"	0.45
"T.NE"	"232Gc"	0.44
"T.NE"	"232Gd"	0.41
"T.NE"	"232Ha"	0.55
"T.NE"	"232Hb"	0.62
"T.NE"	"232Hc"	0.66
"T.NE"	"232Hd"	0.65
"T.NE"	"232Ia"	0.51
"T.NE"	"232Ib"	0.63
"T.NE"	"232Ja"	0.59
"T.NE"	"232Jb"	0.55
"T.NE"	"232Jc"	0.56
"T.NE"	"232Jd"	0.65
"T.NE"	"232Je"	0.66
"T.NE"	"232Jf"	0.76
"T.NE"	"232Jg"	0.67
"T.NE"	"232Ka"	0.73
"T.NE"	"232Kb"	0.51
"T.NE"	"232La"	0.59
"T.NE"	"232Lb"	0.59
"T.NE"	"232Lc"	0.63
"T.NE"	"234Aa"	0.51
"T.NE"	"234Ad"	0.64
"T.NE"	"234Ah"	0.60
"T.NE"	"234Ca"	0.44
"T.NE"	"234Cb"	0.37
"T.NE"	"234Cc"	0.34
"T.NE"	"234Cd"	0.37
"T.NE"	"234Da"	0.26
"T.NE"	"234Db"	0.37
"T.NE"	"234Dc"	0.35
"T.NE"	"234Do"	0.32
"T.NE"	"234Ea"	0.36
"T.NE"	"234Eb"	0.34
"T.NE"	"234Ec"	0.32
"T.NE"	"242Aa"	1.58
"T.NE"	"242Ab"	1.98
"T.NE"	"242Ac"	1.65
"T.NE"	"242Ad"	1.65
"T.NE"	"242Ae"	1.82
"T.NE"	"242Af"	1.78
"T.NE"	"242Ag"	1.62
"T.NE"	"242Ah"	1.87
"T.NE"	"242Ai"	1.92
"T.NE"	"242Ba"	1.41
"T.NE"	"242Bb"	1.59
"T.NE"	"242Bd"	1.55
"T.NE"	"251Aa"	0.22
"T.NE"	"251Ab"	0.08
"T.NE"	"251Ba"	0.19
"T.NE"	"251Bb"	0.10
"T.NE"	"251Bd"	0.15
"T.NE"	"251Be"	0.22
"T.NE"	"251Bf"	0.13
"T.NE"	"251Ca"	0.22
"T.NE"	"251Cb"	0.18
"T.NE"	"251Cc"	0.19
"T.NE"	"251Cd"	0.16
"T.NE"	"251Ce"	0.14
"T.NE"	"251Cf"	0.15
"T.NE"	"251Cg"	0.18
"T.NE"	"251Ch"	0.17
"T.NE"	"251Ci"	0.13
"T.NE"	"251Cj"	0.14
"T.NE"	"251Ck"	0.13
"T.NE"	"251Cl"	0.19
"T.NE"	"251Cm"	0.16
"T.NE"	"251Da"	0.18
"T.NE"	"251Db"	0.14
"T.NE"	"251Dc"	0.23
"T.NE"	"251Dd"	0.18
"T.NE"	"251De"	0.14
"T.NE"	"251Df"	0.18
"T.NE"	"251Dg"	0.18
"T.NE"	"251Dh"	0.30
"T.NE"	"251Ea"	0.14
"T.NE"	"251Eb"	0.11
"T.NE"	"251Fa"	0.20
"T.NE"	"251Fb"	0.18
"T.NE"	"251Fc"	0.13
"T.NE"	"251Fd"	0.16
"T.NE"	"251Ha"	0.21
"T.NE"	"251Hb"	0.20
"T.NE"	"251Hc"	0.23
"T.NE"	"251Hd"	0.17
"T.NE"	"255Aa"	0.22
"T.NE"	"255Ab"	0.19
"T.NE"	"255Ac"	0.20
"T.NE"	"255Ad"	0.26
"T.NE"	"255Ae"	0.18
"T.NE"	"255Af"	0.28
"T.NE"	"255Am"	0.13
"T.NE"	"255Ba"	0.21
"T.NE"	"255Ca"	0.20
"T.NE"	"255Cc"	0.23
"T.NE"	"255Cd"	0.29
"T.NE"	"255Ce"	0.26
"T.NE"	"255Cf"	0.22
"T.NE"	"255Cg"	0.17
"T.NE"	"255Ch"	0.23
"T.NE"	"255Da"	0.09
"T.NE"	"255Db"	0.11
"T.NE"	"255Dc"	0.06
"T.NE"	"255Dd"	0.13
"T.NE"	"255Ea"	0.28
"T.NE"	"255Eb"	0.26
"T.NE"	"255Ec"	0.28
"T.NE"	"255Ed"	0.28
"T.NE"	"255Ee"	0.27
"T.NE"	"261Aa"	0.44
"T.NE"	"261Ab"	0.92
"T.NE"	"261Ac"	0.69
"T.NE"	"261Ae"	0.79
"T.NE"	"261Af"	0.91
"T.NE"	"261Ag"	0.79
"T.NE"	"261Ah"	1.17
"T.NE"	"261Aj"	1.16
"T.NE"	"261Ak"	0.92
"T.NE"	"261Al"	0.94
"T.NE"	"261Ba"	0.97
"T.NE"	"261Bb"	1.00
"T.NE"	"261Bc"	0.97
"T.NE"	"261Bd"	1.08
"T.NE"	"261Be"	1.02
"T.NE"	"261Bf"	0.94
"T.NE"	"261Bg"	0.87
"T.NE"	"261Bh"	0.94
"T.NE"	"261Bi"	0.76
"T.NE"	"261Bj"	0.78
"T.NE"	"262Aa"	1.11
"T.NE"	"262Ac"	0.78
"T.NE"	"262Ad"	1.09
"T.NE"	"262Af"	0.77
"T.NE"	"262Ag"	0.96
"T.NE"	"262Ah"	0.67
"T.NE"	"262Ai"	0.42
"T.NE"	"262Aj"	0.28
"T.NE"	"262Al"	0.39
"T.NE"	"262Ao"	0.64
"T.NE"	"262Aq"	0.70
"T.NE"	"262As"	0.35
"T.NE"	"262At"	0.58
"T.NE"	"262Au"	1.16
"T.NE"	"262Av"	0.91
"T.NE"	"262Aw"	1.18
"T.NE"	"262Ax"	0.88
"T.NE"	"262Ay"	0.90
"T.NE"	"262Az"	0.88
"T.NE"	"263Ab"	1.53
"T.NE"	"263Ae"	1.42
"T.NE"	"263Af"	1.42
"T.NE"	"263Ag"	1.42
"T.NE"	"263Aj"	1.04
"T.NE"	"263Al"	0.63
"T.NE"	"263Am"	0.98
"T.NE"	"313Aa"	0.88
"T.NE"	"313Ab"	0.81
"T.NE"	"313Ac"	0.84
"T.NE"	"313Ad"	0.77
"T.NE"	"313Ae"	0.83
"T.NE"	"313Ag"	0.89
"T.NE"	"313Ah"	0.88
"T.NE"	"313Ai"	0.84
"T.NE"	"313Aj"	0.88
"T.NE"	"313Ak"	0.78
"T.NE"	"313Al"	0.72
"T.NE"	"313Am"	0.88
"T.NE"	"313An"	0.78
"T.NE"	"313Ao"	0.85
"T.NE"	"313Ap"	0.89
"T.NE"	"313Aq"	0.78
"T.NE"	"313Ar"	0.88
"T.NE"	"313As"	0.88
"T.NE"	"313At"	0.76
"T.NE"	"313Ba"	0.85
"T.NE"	"313Bc"	0.73
"T.NE"	"313Bd"	0.82
"T.NE"	"313Be"	0.92
"T.NE"	"313Bo"	0.91
"T.NE"	"313Bp"	0.91
"T.NE"	"313Bs"	0.97
"T.NE"	"313Ca"	1.03
"T.NE"	"313Cb"	0.91
"T.NE"	"313Cc"	0.97
"T.NE"	"313Cd"	1.04
"T.NE"	"313Da"	0.89
"T.NE"	"313Db"	0.90
"T.NE"	"313Dc"	0.89
"T.NE"	"313De"	0.88
"T.NE"	"313Df"	0.88
"T.NE"	"315Aa"	0.77
"T.NE"	"315Ab"	0.69
"T.NE"	"315Ad"	0.83
"T.NE"	"315Ba"	0.29
"T.NE"	"315Bb"	0.17
"T.NE"	"315Bc"	0.66
"T.NE"	"315Bd"	0.57
"T.NE"	"315Cb"	0.29
"T.NE"	"315Cc"	0.30
"T.NE"	"315Cd"	0.25
"T.NE"	"315Ce"	0.23
"T.NE"	"315Cf"	0.42
"T.NE"	"315Da"	0.16
"T.NE"	"315Db"	0.28
"T.NE"	"315Dc"	0.21
"T.NE"	"315Ec"	0.06
"T.NE"	"315Ed"	0.05
"T.NE"	"315Fb"	0.29
"T.NE"	"315Fc"	0.37
"T.NE"	"315Ga"	0.27
"T.NE"	"315Ha"	0.84
"T.NE"	"315Hb"	0.89
"T.NE"	"321Aa"	0.69
"T.NE"	"321Ab"	0.56
"T.NE"	"321Ac"	0.53
"T.NE"	"321Ad"	0.78
"T.NE"	"321Ae"	0.63
"T.NE"	"321Af"	1.07
"T.NE"	"321Ag"	0.95
"T.NE"	"321Ah"	1.08
"T.NE"	"321Ai"	0.84
"T.NE"	"321Aj"	0.80
"T.NE"	"321Ak"	0.76
"T.NE"	"321Al"	0.76
"T.NE"	"321Am"	0.82
"T.NE"	"321Ba"	0.45
"T.NE"	"322Aa"	0.74
"T.NE"	"322Ab"	0.73
"T.NE"	"322Ac"	0.61
"T.NE"	"322Ad"	0.74
"T.NE"	"322Ae"	0.74
"T.NE"	"322Af"	0.70
"T.NE"	"322Ag"	0.79
"T.NE"	"322Ah"	0.65
"T.NE"	"322Ai"	0.65
"T.NE"	"322Aj"	0.65
"T.NE"	"322Ak"	0.65
"T.NE"	"322Al"	0.65
"T.NE"	"322Am"	0.68
"T.NE"	"322An"	0.65
"T.NE"	"322Ao"	0.65
"T.NE"	"322Ap"	0.69
"T.NE"	"322Aq"	0.74
"T.NE"	"322Ar"	0.63
"T.NE"	"322As"	0.75
"T.NE"	"322At"	0.68
"T.NE"	"322Au"	0.72
"T.NE"	"322Av"	0.74
"T.NE"	"322Aw"	0.88
"T.NE"	"322Ax"	0.86
"T.NE"	"322Ay"	0.72
"T.NE"	"322Az"	0.69
"T.NE"	"322Ba"	0.66
"T.NE"	"322Bb"	0.70
"T.NE"	"322Bc"	0.70
"T.NE"	"322Bd"	0.63
"T.NE"	"322Be"	0.60
"T.NE"	"322Bf"	0.64
"T.NE"	"322Bh"	0.68
"T.NE"	"322Ca"	0.66
"T.NE"	"322Cb"	0.66
"T.NE"	"322Cc"	0.46
"T.NE"	"322Cd"	0.43
"T.NE"	"322Ce"	0.14
"T.NE"	"331Aa"	1.07
"T.NE"	"331Ac"	1.28
"T.NE"	"331Af"	1.01
"T.NE"	"331Ai"	0.95
"T.NE"	"331Ba"	0.48
"T.NE"	"331Bc"	0.88
"T.NE"	"331Bd"	0.67
"T.NE"	"331Be"	0.06
"T.NE"	"331Ca"	0.13
"T.NE"	"331Cb"	0.07
"T.NE"	"331Cc"	0.21
"T.NE"	"331Cd"	0.16
"T.NE"	"331Ce"	0.22
"T.NE"	"331Cf"	0.12
"T.NE"	"331Da"	0.76
"T.NE"	"331Db"	0.65
"T.NE"	"331Dh"	0.78
"T.NE"	"331Ea"	0.08
"T.NE"	"331Fb"	0.40
"T.NE"	"331Fd"	0.55
"T.NE"	"331Fe"	0.48
"T.NE"	"331Ff"	0.62
"T.NE"	"331Fh"	0.52
"T.NE"	"331Fj"	0.39
"T.NE"	"331Fk"	0.33
"T.NE"	"331Fm"	0.30
"T.NE"	"331Fn"	0.32
"T.NE"	"331Fr"	0.40
"T.NE"	"331Fs"	0.46
"T.NE"	"331Ft"	0.45
"T.NE"	"331Fu"	0.37
"T.NE"	"331Fv"	0.40
"T.NE"	"331Gb"	0.81
"T.NE"	"331Gd"	0.70
"T.NE"	"331Ge"	0.57
"T.NE"	"331Gf"	0.49
"T.NE"	"331Gg"	0.69
"T.NE"	"331Gi"	0.62
"T.NE"	"331Ha"	0.40
"T.NE"	"331Hb"	0.53
"T.NE"	"331Hc"	0.11
"T.NE"	"331He"	0.75
"T.NE"	"331Hf"	0.43
"T.NE"	"331Ia"	0.86
"T.NE"	"331Ie"	0.10
"T.NE"	"331If"	0.78
"T.NE"	"331Ig"	0.65
"T.NE"	"331Ih"	0.81
"T.NE"	"331Ii"	1.04
"T.NE"	"331Ja"	1.19
"T.NE"	"331Jb"	1.04
"T.NE"	"331Jc"	1.06
"T.NE"	"331Jd"	0.88
"T.NE"	"331Ka"	0.82
"T.NE"	"331Kb"	0.65
"T.NE"	"331Kd"	0.69
"T.NE"	"331Ke"	0.49
"T.NE"	"331Kf"	0.53
"T.NE"	"331Kh"	0.81
"T.NE"	"331Ki"	0.80
"T.NE"	"331Kj"	0.67
"T.NE"	"331La"	0.75
"T.NE"	"331Ma"	0.45
"T.NE"	"331Mc"	0.24
"T.NE"	"331Md"	0.28
"T.NE"	"331Me"	0.21
"T.NE"	"331Mf"	0.16
"T.NE"	"331Mh"	0.24
"T.NE"	"331Mi"	0.41
"T.NE"	"331Na"	0.81
"T.NE"	"331Nb"	0.84
"T.NE"	"331Nc"	0.78
"T.NE"	"332Aa"	0.01
"T.NE"	"332Ac"	0.03
"T.NE"	"332Ba"	0.03
"T.NE"	"332Bb"	0.03
"T.NE"	"332Bc"	0.09
"T.NE"	"332Bd"	7.08196430855786e-03
"T.NE"	"332Ca"	0.35
"T.NE"	"332Cb"	0.20
"T.NE"	"332Cc"	0.29
"T.NE"	"332Cd"	0.36
"T.NE"	"332Ce"	0.23
"T.NE"	"332Cf"	0.27
"T.NE"	"332Da"	0.32
"T.NE"	"332Dd"	0.30
"T.NE"	"332De"	0.18
"T.NE"	"332Df"	0.28
"T.NE"	"332Dg"	0.25
"T.NE"	"332Ea"	0.22
"T.NE"	"332Ef"	0.21
"T.NE"	"332En"	0.21
"T.NE"	"332Fa"	0.19
"T.NE"	"332Fb"	0.27
"T.NE"	"332Fc"	0.20
"T.NE"	"332Fd"	0.23
"T.NE"	"341Aa"	1.06
"T.NE"	"341Ab"	1.07
"T.NE"	"341Ac"	1.06
"T.NE"	"341Ap"	1.11
"T.NE"	"341Aq"	1.10
"T.NE"	"341Ar"	1.24
"T.NE"	"341As"	1.18
"T.NE"	"341At"	1.35
"T.NE"	"341Au"	1.47
"T.NE"	"341Av"	1.30
"T.NE"	"341Aw"	1.11
"T.NE"	"341Ax"	1.09
"T.NE"	"341Ba"	0.93
"T.NE"	"341Bb"	1.00
"T.NE"	"341Bc"	1.00
"T.NE"	"341Bd"	0.84
"T.NE"	"341Be"	0.76
"T.NE"	"341Bf"	0.91
"T.NE"	"341Bg"	0.94
"T.NE"	"341Bh"	0.73
"T.NE"	"341Bj"	0.77
"T.NE"	"341Bk"	0.77
"T.NE"	"341Bm"	0.85
"T.NE"	"341Bn"	0.73
"T.NE"	"341Bo"	0.77
"T.NE"	"341Bp"	0.82
"T.NE"	"341Bq"	0.88
"T.NE"	"341Ca"	0.87
"T.NE"	"341Da"	1.66
"T.NE"	"341Db"	1.53
"T.NE"	"341Dc"	1.25
"T.NE"	"341Dd"	1.17
"T.NE"	"341De"	1.04
"T.NE"	"341Df"	1.03
"T.NE"	"341Dh"	1.01
"T.NE"	"341Di"	0.82
"T.NE"	"341Dj"	0.91
"T.NE"	"341Dk"	1.19
"T.NE"	"341Dl"	1.03
"T.NE"	"341Dm"	1.67
"T.NE"	"341Dn"	1.06
"T.NE"	"341Ea"	0.68
"T.NE"	"341Eb"	0.51
"T.NE"	"341Ec"	0.78
"T.NE"	"341Fa"	0.86
"T.NE"	"341Fb"	0.74
"T.NE"	"341Fc"	0.74
"T.NE"	"341Fd"	0.73
"T.NE"	"341Fe"	0.74
"T.NE"	"341Ff"	0.74
"T.NE"	"341Fg"	0.50
"T.NE"	"341Fj"	0.61
"T.NE"	"341Fk"	0.85
"T.NE"	"341Fl"	0.77
"T.NE"	"341Fm"	0.87
"T.NE"	"341Fn"	0.74
"T.NE"	"341Fo"	0.54
"T.NE"	"341Ga"	0.82
"T.NE"	"341Gb"	0.82
"T.NE"	"341Gc"	0.77
"T.NE"	"342Aa"	0.84
"T.NE"	"342Ac"	0.68
"T.NE"	"342Ad"	0.80
"T.NE"	"342Ba"	0.62
"T.NE"	"342Bb"	0.60
"T.NE"	"342Bc"	1.13
"T.NE"	"342Bd"	1.07
"T.NE"	"342Be"	1.02
"T.NE"	"342Bf"	1.19
"T.NE"	"342Bg"	0.95
"T.NE"	"342Bi"	0.64
"T.NE"	"342Bj"	0.33
"T.NE"	"342Bk"	0.27
"T.NE"	"342Bl"	0.32
"T.NE"	"342Ca"	0.41
"T.NE"	"342Cb"	0.68
"T.NE"	"342Cc"	0.51
"T.NE"	"342Cd"	0.51
"T.NE"	"342Ch"	0.38
"T.NE"	"342Db"	1.16
"T.NE"	"342Dc"	0.68
"T.NE"	"342Dd"	0.76
"T.NE"	"342De"	0.86
"T.NE"	"342Df"	0.44
"T.NE"	"342Dg"	1.02
"T.NE"	"342Dh"	0.77
"T.NE"	"342Di"	0.66
"T.NE"	"342Dk"	0.42
"T.NE"	"342Dl"	0.18
"T.NE"	"342Dm"	0.60
"T.NE"	"342Ea"	1.19
"T.NE"	"342Eb"	0.95
"T.NE"	"342Ec"	0.99
"T.NE"	"342Fa"	0.69
"T.NE"	"342Fb"	0.70
"T.NE"	"342Fc"	0.71
"T.NE"	"342Fd"	0.65
"T.NE"	"342Ff"	0.67
"T.NE"	"342Fg"	0.65
"T.NE"	"342Fi"	0.67
"T.NE"	"342Fj"	0.78
"T.NE"	"342Fk"	0.65
"T.NE"	"342Fl"	0.81
"T.NE"	"342Ga"	0.88
"T.NE"	"342Gb"	0.81
"T.NE"	"342Gc"	0.95
"T.NE"	"342Gd"	0.88
"T.NE"	"342Ge"	0.64
"T.NE"	"342Gf"	0.91
"T.NE"	"342Gg"	0.92
"T.NE"	"342Gj"	0.95
"T.NE"	"342Ha"	1.01
"T.NE"	"342Hb"	1.22
"T.NE"	"342Hc"	0.89
"T.NE"	"342Hd"	0.44
"T.NE"	"342He"	0.41
"T.NE"	"342Ia"	0.57
"T.NE"	"342Ib"	0.40
"T.NE"	"342Ic"	0.80
"T.NE"	"342Id"	0.60
"T.NE"	"342Ie"	0.85
"T.NE"	"342Ig"	1.13
"T.NE"	"342Im"	1.10
"T.NE"	"342Ja"	1.03
"T.NE"	"342Jb"	1.05
"T.NE"	"411Ab"	0.20
"T.NE"	"411Ac"	0.08
"T.NE"	"411Ad"	0.13
"T.NE"	"411Ae"	0.13
"T.NE"	"411Af"	0.19
"T.NE"	"M211Aa"	0.90
"T.NE"	"M211Ab"	0.94
"T.NE"	"M211Ac"	1.01
"T.NE"	"M211Ad"	1.00
"T.NE"	"M211Ae"	1.08
"T.NE"	"M211Af"	1.05
"T.NE"	"M211Ag"	1.11
"T.NE"	"M211Ba"	0.99
"T.NE"	"M211Bb"	0.96
"T.NE"	"M211Bc"	1.03
"T.NE"	"M211Bd"	1.04
"T.NE"	"M211Ca"	1.05
"T.NE"	"M211Cb"	0.80
"T.NE"	"M211Cc"	0.85
"T.NE"	"M211Cd"	0.87
"T.NE"	"M211Da"	1.05
"T.NE"	"M211Db"	0.98
"T.NE"	"M211Dc"	1.12
"T.NE"	"M211Dd"	1.10
"T.NE"	"M211De"	1.03
"T.NE"	"M211Df"	1.11
"T.NE"	"M221Aa"	0.91
"T.NE"	"M221Ab"	0.91
"T.NE"	"M221Ac"	0.81
"T.NE"	"M221Ad"	0.64
"T.NE"	"M221Ba"	0.98
"T.NE"	"M221Bb"	0.76
"T.NE"	"M221Bc"	0.88
"T.NE"	"M221Bd"	0.86
"T.NE"	"M221Be"	0.77
"T.NE"	"M221Bf"	0.71
"T.NE"	"M221Ca"	0.74
"T.NE"	"M221Cb"	0.71
"T.NE"	"M221Cc"	0.68
"T.NE"	"M221Cd"	0.66
"T.NE"	"M221Ce"	0.71
"T.NE"	"M221Da"	0.82
"T.NE"	"M221Db"	0.92
"T.NE"	"M221Dc"	0.91
"T.NE"	"M221Dd"	0.80
"T.NE"	"M223Aa"	0.31
"T.NE"	"M223Ab"	0.24
"T.NE"	"M231Aa"	0.21
"T.NE"	"M231Ab"	0.24
"T.NE"	"M231Ac"	0.26
"T.NE"	"M231Ad"	0.29
"T.NE"	"M242Aa"	1.65
"T.NE"	"M242Ac"	1.64
"T.NE"	"M242Ad"	1.67
"T.NE"	"M242Ae"	1.62
"T.NE"	"M242Af"	1.68
"T.NE"	"M242Ag"	1.59
"T.NE"	"M242Ah"	1.67
"T.NE"	"M242Ai"	1.65
"T.NE"	"M242Ba"	1.62
"T.NE"	"M242Bb"	1.61
"T.NE"	"M242Bc"	1.48
"T.NE"	"M242Be"	1.39
"T.NE"	"M242Bg"	1.52
"T.NE"	"M242Ca"	1.15
"T.NE"	"M242Cb"	1.25
"T.NE"	"M242Cc"	0.96
"T.NE"	"M242Cd"	1.31
"T.NE"	"M242Ce"	1.14
"T.NE"	"M242Cf"	1.30
"T.NE"	"M242Da"	1.88
"T.NE"	"M242Db"	1.58
"T.NE"	"M242Dd"	1.12
"T.NE"	"M242De"	1.12
"T.NE"	"M242Df"	1.22
"T.NE"	"M242Dg"	1.22
"T.NE"	"M242Dh"	1.28
"T.NE"	"M261Aa"	1.58
"T.NE"	"M261Ab"	1.56
"T.NE"	"M261Ac"	1.44
"T.NE"	"M261Ad"	1.53
"T.NE"	"M261Ae"	1.48
"T.NE"	"M261Af"	1.47
"T.NE"	"M261Ag"	1.48
"T.NE"	"M261Ah"	1.48
"T.NE"	"M261Ai"	1.41
"T.NE"	"M261Aj"	1.47
"T.NE"	"M261Ao"	1.61
"T.NE"	"M261Ap"	1.48
"T.NE"	"M261Aq"	1.45
"T.NE"	"M261Ar"	1.45
"T.NE"	"M261Au"	1.44
"T.NE"	"M261Av"	1.59
"T.NE"	"M261Ax"	1.57
"T.NE"	"M261Ay"	1.67
